Nama Restoran,Nama,Pengguna Gojek Sejak,Rating,Ulasan,Produk yang Dibeli,Tanggal Beli,Waktu Scraping
"Kebab Bosman, Gubeng",V****,23 Agustus 2021,1.0,"kebab nya kok dapat cmn 1 seee,, NIAT JUALAN GAAA?????",#B1G1 Paket 2 Kebab Jumbo + 1 Special Burger,10 Maret 2025,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",L*****,26 September 2018,3.0,minta saos tomat tapi tidak diberi,3 Spesial Burger - Special Burger Keju,2 Maret 2025,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",valencia putri abellia,14 Juli 2018,3.0,"beli jumbo tp datengnya kyk porsi normal yg kecil, kemasan pun beda biasa Bosman ada kemasan sendiri mungkin lg habis. biasa pdhl jumbo nya g segini ukurannya",Kebab Jumbo Buy 1 Get 1,3 Maret 2025,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",aditya surya,21 Mei 2021,1.0,order dari online go food gambar nya kebab jumbo yg datang gk jumbo dan harganya tdk worth it mahal nggak sesuai trus sayurnya tdk ada dagingnya basi dan kulitnya tengik kebab nya gosong dalam nya masih mentah....,Kebab Jumbo,22 Februari 2025,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Ernie Soekiranto,7 Juni 2019,5.0,lumayan rasanya dan bisa dinikmati,Kebab Jumbo Buy 1 Get 1,12 Februari 2025,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Purwanto,23 September 2017,1.0,"biasanya saya ksh bintang 5 
tpi hari ini sya ksh bintang 1
saya request minta extra pedas.. tpi saus dikit bngt gk brasa pedasnya
trus daging nya agak gosong
dan sangat lama bngt jadinya
biasanya saya slalu langganan beli disini dan fine"" aja tapi malam ini sngt mengecewakan
kata mas gojek nya tdi yg jualin mbak"" 2 orang",3 Kebab Jumbo,8 Februari 2025,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Anik,7 Maret 2018,5.0,"mantap dimakan kala masih hangat.
bisa untuk diorder ulang.","Spesial Kebab Free Kebab Medium, 2 Cleo, Maryam",1 Februari 2025,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",U**** C**,24 Januari 2023,3.0,beef nya kering kayak makan kerdus,3 Kebab Jumbo,16 Desember 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",T*******,7 Agustus 2019,4.0,dari 3pcs yg dibeli gosong kulitnya 2pc dan gosongnya hampir semua jadinya ada pahit2nya. mungkin next QC nya ditingkatkan.,3 Kebab Jumbo,21 Januari 2025,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",raihana leisela,26 September 2018,5.0,"Rasanya enak dan tidak seperti yang di ulasan. Memang untuk cirengnya agak ada hitam2 saya lihat, tapi masih enak kok. Kebabnya juga fresh dan tidak basi seperti yang dikatakan orang2",Kebab Mini,31 Desember 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",A**,13 November 2021,3.0,dagingnya ga mateng,Kebab Jumbo,21 November 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",A**,13 November 2021,3.0,dagingnya ga mateng,Special Kebab Keju,27 November 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",N**,13 Mei 2017,2.0,"pesen spesial tapi rasanya kurang,terus ada bagian kornetnya yg kurang matang dan sausnya dikit",Spesial Kebab Buy 1 Get 1,5 Desember 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Muhammad Daffa,10 Januari 2018,5.0,"kayaknya buru-buru mau tutup, jadi pesanan saya ketuker. hehehe. tapi ngak apa, semoga lain kali lebih teliti",Kebab Chicken Karage,8 Desember 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",siska herwinda,20 Agustus 2015,3.0,"koq udah berubah ya sama kebab bosman yg dulu.. sekarang isian kebab berkurang walau pesan yang jumbo.. request pedes bgd juga gak pedes jadinya..kalo dulu isian banyak dan pedes pol enak..tp rasa dagingnya lbh enak sekarang, hanya saja porsi kurang banyak dan kalau cust minta pedes banged itu artinya emang pedes banged ya... dulu dikasih extra sambel malahan, sekarang nggak..apa ganti penjual???",Kebab Jumbo Buy 1 Get 1,4 Desember 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",P***,20 Agustus 2015,1.0,"ga matang semua dagingnya keras.
ga niat jualan
ga lagi pesen disini 
kapokkkkkkk",Kebab Jumbo Buy 1 Get 1 - Special Burger Extra Keju,18 November 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Endah Anggraini,25 September 2017,1.0,"dari 3 pesanan, semua gosong. jadinya gak kemakan",3 Kebab Jumbo,19 November 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",hasian,2 Oktober 2024,2.0,"tidak sesuai dengan catatan yang saya berikan,. 
tulisan jumbo tapi menurut saya ukuran cenderung kecil dari standar nya 😊🙏",Spesial Burger Buy 1 Get 1 - 3 Kebab Jumbo,18 November 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Haris,16 Oktober 2021,1.0,"setelah 5 tahun langganan bosman baru kali ini dapat kebab super berantakan, saya beli 4, dapat 2 berantakan, keduanya gosong pula, mirip kebab reject, terakhir ini saya makan kebab dr bosman, sangat kecewa. makasih",Kebab Jumbo Buy 1 Get 1,18 November 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Broozaf,26 Agustus 2019,1.0,"tolong ya, sy pesan paket pelajar 2 yg dateng cuma 2 kebab dan 1 cleo, apa apaan ini.",Pelajar 2 (Kebab Jumbo Buy 1 Get 1 + Free Varian),17 November 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",X*****,2 Juni 2022,3.0,"Siomay 3 pcs gosong, kebab 3 pcs gosong 1. saos di tengah tengah nya aja sampe bingung makan kebab atau kulit pangsit",3 Kebab Jumbo,1 November 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",L**,5 Agustus 2017,4.0,Burger nya minta yg chicken tapi dikasih yg beef dan ga ada sayuran sama sekali,Spesial Burger Buy 1 Get 1 - Spesial Kebab Buy 1 Get 1,12 Oktober 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Arsyila,7 Januari 2018,2.0,kurang cocok dilidah,3 Kebab Jumbo,10 Oktober 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",dewi anggun,18 April 2021,2.0,tahu waliknya gk dikirim pdhl udh dibayar,"Buy One Get One Kebab Free 2 Cleo, Maryam",14 Oktober 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",A*** P****,5 Mei 2016,1.0,"Sudah notes extra pedas tapi tidak diberi pedas. Packaging tidak ada nota utk cek pesanan, apakah tertukar dg customer lain, atau pesanan milik siapa.",Kebab Jumbo Buy 1 Get 1,8 Oktober 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",N***** K*****,18 November 2019,4.0,saosnya gak ada ..,Black Kebab Jumbo Buy 1 Get 1,2 Oktober 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",R******,1 Maret 2016,5.0,"enak, panas dan gurih",Pelajar 2 (Kebab Jumbo Buy 1 Get 1 + Free Varian),29 September 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",yuli,20 Oktober 2015,5.0,ukurannya kecil ngga sesuai photo tanpa sayuran.,3 Kebab Jumbo,26 September 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",M** H********,22 September 2016,4.0,"Pisang coklat nya over price menurutku, dg harga 18k ternyata isinya cuma 4pcs 😅🙏🏻",Pisang Cokelat Lumer - Kebab Jumbo,16 September 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",fachri pramudya,24 Desember 2021,1.0,Pesen kebab keju ga ada kejunya sama sekali blokkk,Special Kebab Keju,1 September 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",S******,2 Februari 2021,2.0,"Daging nya keras sekali, dagingnya gak fresh",3 Kebab Jumbo - Canai Coklat,26 Agustus 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",C***,4 September 2022,1.0,"saya sudah kasih notes, bahkan saya tulis “tolong perhatikan, kalau salah tidak ada yg makan”. ternyata tetap salah. yasudah saya tengah malam lapar tapi bakal kebuang makanannya karena ada mayonaise yg SAYA SUDAH BILANG JANGAN PAKAI.  rugi dua kebab deh saya.",Kebab Jumbo Buy 1 Get 1 - French Fries Mini - Kripik Tortilla,26 Agustus 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",D***********,3 Agustus 2020,3.0,daging nya agak keras,Special Kebab Keju,11 Agustus 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",T***,13 November 2018,5.0,Ga pedes lupa kasih keterangan huhuu,Kebab Jumbo Buy 1 Get 1,6 Juli 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Louis,9 Agustus 2017,1.0,"beli 2 kebab, dua2nya gosong",Kebab Jumbo Buy 1 Get 1,30 Juni 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",I***,17 Oktober 2015,3.0,"di aplikasi tertulis pisang coklat nya 3pcs
pas beli datang 2pcs
dan ini sudah berulang kali seperti ini.",Kebab Jumbo Buy 1 Get 1,28 Juni 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",ekadevina,4 November 2020,1.0,"sayur+daging ny gaa masalah sii,buat bumbu ny yg bermasalah KENAPA SEDIKIT WOOIILAAHH🤏🏻bahkan bisa di bilang malah kyak gaa ada saos ny sama sekali.ituu saja sii min,makasii+maap. semangaattt💗🫶🏻",Kebab Jumbo Buy 1 Get 1,23 Juni 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",astri,17 Agustus 2015,1.0,BENER2 YA . MINTA DI TANDAIN PEDES SAMA GA PEDES MALAH GA PEDES SEMUA. DAN GA ADA NOTENYA APA2. GA ADA SAYUR KULIT GOSONG. PARAAAAH,3 Kebab Jumbo,19 Juni 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",A*****,19 September 2015,2.0,pesennya ada tambahan tahu walik tapi pas dateng gada. tolong di cek lebih teliti lagi,"Burger, Kebab, Maryam Free 2 Cleo",18 Juni 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",F**** L*******,14 September 2019,1.0,"Pesan kebab Jumbo Buy1 Get1, yang datang cuman 2 kebab reguler, Tambah pisang glazed di deskripsi tulisan nya dapat 3pcs, namun yang datang hanya 2 pcs, kecewa sekali Karna biasanya saya beli di cabang sby barat tidak seperti ini.",Kebab Jumbo Buy 1 Get 1,15 Juni 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",H****,16 Oktober 2021,5.0,ok mantaaaaaaap,Kebab Jumbo Buy 1 Get 1,4 Juni 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",A**** A***,15 Maret 2020,1.0,"Daging sapi nya gak jelas, buat eneg","Buy One Get One Kebab Free 2 Cleo, Maryam",31 Mei 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",A****,18 Januari 2018,3.0,minimal tambahin saos sambal sachet gitu,Kebab Jumbo Buy 1 Get 1,23 Mei 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",ika,10 Oktober 2015,1.0,kok beda rasanya dari dulu masanya juga terus kok ada setaplesnya di dlm kebab .apa bisa resonya beda,Spesial Kebab Buy 1 Get 1,19 Mei 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",N***,6 Mei 2018,2.0,Tolong perhatikan besar kecilnya api. Daging burger saya gosong🥲,B1G1 Kebab Jumbo Plus Spesial Burger,15 Mei 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",T****,18 April 2018,2.0,Aduuhhh dry banget,Spesial Kebab Buy 1 Get 1,29 Maret 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",A***,24 Desember 2017,4.0,"alhamdulillah membaik sempet takut liat review, mungkin type slice daging frozen dan lebih ke adonan yang gede, saus dan oilynya kurang, lebih ke kering, pesen 3 gosong 1 gapapa, kalo suka kebab yg krispy cocok kulitnya crunchy cuman gurih aja
saran :
1. pilih minyak/margarine yg oily utk jenis roti perlu banyak
2. kalo slice daging gini pastikan minyak/margarine untuk olesab merata jgn terlalu panas jadi kering
3. platting diperbaiki ga merata saus dan sayurnya
ada harga ada rasa, semoga bermanfaat, jangan kejam2 ya reviewers, kasih saran juga, semangat chef😉",Tripel Kebab Jumboo,5 Mei 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",rama,14 Juli 2021,2.0,katanya jumbo malah yang dateng kecil hadeh,Kebab Jumbo Buy 1 Get 1,5 Mei 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",neni,8 Juni 2016,3.0,tidak sesuai pesenan pdhal sudah dikasih keterangan ekstra pedas malah  semua tdk pedas dan tdk dikasih keterangan,Spesial Kebab Buy 1 Get 1,30 April 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",N** S****,9 Januari 2016,3.0,gak ada sayurnya,Kebab Jumbo Buy 1 Get 1,28 April 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",D*****,15 Agustus 2015,2.0,sayur seladanya gak ada,Spesial Burger Buy 1 Get 1 - Kebab Jumbo Buy 1 Get 1,27 April 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Aditya Kurniawan,4 Maret 2021,3.0,sausnya dikit banget jadi kayak hambar,Pelajar 2 (Kebab Jumbo Buy 1 Get 1 + Free Varian),21 April 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",A********,21 April 2023,4.0,sayurnya pahit kak🙏🏻,Pelajar 2 (Kebab Jumbo Buy 1 Get 1 + Free Varian),14 April 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Lena,28 Juli 2019,3.0,saya mesen jumbo do gofood kok yg dateng ga sesuai :(,Black Kebab Jumbo Extra Keju,7 April 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Didik Pamungkas,7 Agustus 2020,5.0,"burgernya enak si ini, kebabnya juga enak, aslik!!",1 Spesial Kebab + 1 Spesial Burger,26 Maret 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",H****,16 Oktober 2021,5.0,"saosnya saos tomat bukan sambal, seharusnya konfirmasi dahulu, untuk isian memang lebih mantap dr cabang lainnya",Kebab Jumbo Buy 1 Get 1,14 Maret 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Sofia Fajrina,10 Juni 2018,4.0,Ukurannya is not as big as ‘Jumbo’😭🙏🏻,Black Kebab Jumbo Buy 1 Get 1,13 Maret 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",ayu,12 September 2015,2.0,"pesen kebab jumbo, yg dateng kecil bgt, kyk kebab mini.
pesen pisang lumer tiramisu, di keterangan isi 3 biji, yg dateng cuma 2 biji.
padahal sudah langganan.",Kebab Jumbo Tanpa Sayur - Pelajar 5 (Canai Kebab + Burger Ori + Free Varian),11 Maret 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",N***** A***** F******,25 Oktober 2021,2.0,"gosong banget...
trus ukurannya aga mengecil daripada sebelumnya, padahal udh kesekian kalinya beli ini",Paket Pelajar 3,25 Februari 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",N***** A***** F******,25 Oktober 2021,2.0,"ini udh kesekian kalinya mesen kebab ini ,makin lama makin aneh, kemarin ke gosongan, sekarang kayak dagingnya udh ga fresh gitu, padahal pas pertama kali mesen ini enak banget...",Paket Pelajar 1,3 Maret 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Ara,6 September 2019,2.0,"Bintang 2 dulu.
Saya lihat rivew² dari google maps, awalnya tidak percaya. tpi setelah di coba memang bener, pdahal saya baru pertama kali beli di sini dan kurang memuaskan. 
Kebab Jumbo tpi porsinya kyak kebab biasa.",Paket Pelajar 2,24 Februari 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Mawaddatul Urfa,27 Januari 2023,5.0,langganan dongggg..,Jawa (Spesial Kebab Jumbo + Fruit Tea Free Cireng + Free Kripik Tortilla),21 Januari 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Mawaddatul Urfa,27 Januari 2023,5.0,"enak, bisa jadi langganan, tapi beef nya ke matengen..",Kebab Jumbo Buy 1 Get 1,5 Februari 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",R***,10 Juli 2018,5.0,Selalu enakkkkkk,Paket Pelajar 4 - Canai Cokelat Keju,18 Januari 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",A*******,11 Juli 2022,3.0,"Maaf ya kak, saya pesannya kebab jumbo tapi yang datang kebabnya ukuran biasa 
gak ada jumbo2 nya, apa karna buy 1 get 1 ya? 
agak kecewa sama ukuran kebabnya, tapi soal rasa tetap enak",Kebab Jumbo Buy 1 Get 1,11 Januari 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Alifia Aufa,25 Januari 2020,4.0,"Isi hanya ½ tortila, mayonaise terlalu banyak.",Special Kebab Komplit Extra Keju,6 Januari 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",nafil kurniawan,18 Januari 2023,5.0,"rasanya enak sih, cuma porsinya ga sebanyak kayk di arab🗿",Triple Kebab Jumbo,7 Januari 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Windaa Anggraini,14 Januari 2017,1.0,"Tidak sesuai, kebab jumbo tp kecil dapetnya",Kebab Jumbo Buy 1 Get 1 Spesial GoFood,1 Januari 2024,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",S***** I**** A**,31 Januari 2019,3.0,porsinya minim... spesial tapi biasa saja...,Spesial Kebab Buy 1 Get 1 + 1 Fruit Tea,18 Desember 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Sudjuni Homan,31 Juli 2015,3.0,Sdh sering order kebab size jumbo tapi kali ini kok kecil,Kebab Jumbo Buy 1 Get 1 - Triple Kebab Jumbo,14 Desember 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",utir,29 November 2019,4.0,tidak ada sayurnya,Kebab Jumbo Buy 1 Get 1 Spesial GoFood,28 November 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Yusnia aryani,22 Mei 2017,2.0,jgn gosong gosong hehe,Kebab Jumbo Buy 1 Get 1 Spesial GoFood - Canai Original,25 November 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",S****,24 Mei 2017,4.0,porsinya kecil ... hehehe,Mega Diskon - Triple Kebab Jumbo + Free Siomay,4 September 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",daffahage,27 Desember 2017,1.0,Pesan kebab keju gaada kejunya terus free sosis juga gadapet hehe berkah selalu,Paket Pelajar 1,7 Oktober 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Ghaly,25 Oktober 2016,2.0,"kedepannya tolong diperhatikan catatan pesanannya ya. saya pesan isian daging dan saus keju saja, tapi diberi full saus tomat sambal mayonaise jadi tidak bisa menikmati makananya",Paket Pelajar 1 - Spesial Kebab Buy 1 Get 1,1 Oktober 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",F******** A****,25 September 2019,4.0,rada gosong tortilla nya,Kebab Jumbo Buy 1 Get 1,13 September 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",ana,2 September 2023,3.0,Kebabnya gosong semua kenapa kak? Pahit..,Mega Diskon - Triple Kebab Jumbo + Free Siomay,3 September 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",R***,27 September 2021,5.0,bestbestbestbestbestbestbest,Special Kebab,2 September 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Wurryani,8 Maret 2018,5.0,"Mantappp murah enak banget kebabnya, lagi ada promo juga",Mega Diskon - Triple Kebab Jumbo + Free Siomay,1 September 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",D****,20 Juli 2022,2.0,Kebab Gosong asin minta pedas kasih nya manis,Kebab Jumbo Buy 1 Get 1,27 Agustus 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",R*****,15 November 2015,5.0,"enaaak thnkss yaa, pas ngidam kebab pling enaak",Promo Kebab Jumbo - Canai Original,24 Agustus 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",P********,3 Oktober 2017,5.0,"Overall enakkk, sepadan sama harga yg ditawarkan. Cuma burgernya kurang banyak sausnya",Chicken Burger Buy 1 Get 1 + Free Kripik Tortilla,6 Agustus 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",T***,1 November 2020,1.0,ini mah ga jumbo,Paket Pelajar 2,5 Agustus 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Pyan,16 Agustus 2021,1.0,gimana ini masa daging nya cuman dikasih 3 slice ? Hahahaha,Kebab Jumbo Buy 1 Get 1,16 Juli 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",D**** A** P******,9 September 2016,4.0,More sauce won't hurt hehe.,Kebab Jumbo Buy 1 Get 1,13 Juli 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Ahinraze,23 Desember 2018,1.0,"Selamat Pagi Kebab Bosman. Maaf ya saya kasih rating nya kurang memuaskan, karena menurut saya tidak sesuai dengan ekspektasi. Padahal saya cuma ingin memakai promo dan  ternyata porsi Kebab nya dikurangi dan burger nya lebih cocok makanan kucing sih. Terima kasih.",Kebab Mie Buy 1 Get 1 - Spesial Burger Buy 1 Get 1,9 Juli 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",udin,25 Desember 2020,1.0,gak niat jual . kualitasnya seperti makanan kemarin terus digoreng lagi,Kebab Jumbo Free Sosis Nugget,4 Juli 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",A***** D********,26 September 2020,4.0,over all oke si. cmn kebab sm burgernya emang gaada sayur ya?? atau emang harus nulis dulu dicatetan mau add sayur/ga.. saya biasanya pesen si udh ada sayurnya ya (gaperlu tulis dicatetan),Triple Kebab Jumbo - Promo Burger Ori,2 Juli 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Yuli Nur Asih,16 Oktober 2017,5.0,sukak banget sama kebabnya isianya banyak mumer lagi,Spesial Kebab Buy 1 Get 1,25 Juni 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Rieke,27 April 2018,4.0,Porsinya kurang hehe,Kebab Jumbo Buy 1 Get 1,21 Juni 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Mochammad Ainul Yaqin,16 April 2018,4.0,sayang untuk burgernya sayurannya terasa kurang lengkap,Mega Diskon - 2 Spesial Kebab + Spesial Burger,14 Juni 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Tino Augustin,28 Oktober 2021,5.0,tetap bisa memuaskan pembeli,Kebab Jumbo Buy 1 Get 1,10 Juni 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",R*** S*** N*******,28 Juni 2021,4.0,perlu ditambahkan tingkat kepedasan saat pemesanan. tapi terima kasih sudah di kasih tambahan saosnya,Kebab Jumbo Buy 1 Get 1,9 Juni 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",hudri,14 Juli 2017,2.0,tidak ada sayurnya,Triple Kebab Jumbo,27 Mei 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",taniaa_idh,5 Maret 2020,2.0,nuget sma sosis gosong gini dijual duhhhh,Kebab Jumbo Free Sosis Nugget,22 Mei 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",dian,18 Maret 2023,5.0,okeèwee enak banget,Promo Kebab Jumbo,15 Mei 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",rini,20 September 2017,1.0,"kebab nya kecil, tdk sesuai jumbo nya",Special Kebab Original Jumbo,9 Mei 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",D***,18 Maret 2023,5.0,pleek good thank you,Special Kebab Original Jumbo,7 Mei 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",keyla,1 Mei 2022,3.0,"kulit gosong, jadi ada rasa pahit pahitnya! padahal biasa beli ga gosong",Kebab Jumbo Buy 1 Get 1,1 Mei 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Ivan Pratama,13 Juli 2017,3.0,"saran mas klo pelanggan ga nulis apa""minimal jgn dikasih pedes mas, ksih sayur boleh tpi jgn dikasih pedes.",Kebab Jumbo Buy 1 Get 1,29 April 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Septian Ristianto,27 Juli 2017,5.0,lumayan krena dpt promo jg dr Gojek😁.,Kebab Jumbo Buy 1 Get 1,16 April 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",muhammad andalan syahputra,27 Oktober 2020,3.0,overall enak cuma kulit kebab ada yg tidak matang dan bikin rasa kurang nyaman,Kebab Jumbo Keju Buy 1 Get 1 - Kebab Jumbo Buy 1 Get 1,31 Maret 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",R***,10 Januari 2019,4.0,Minta pedas tapi gak pedas sama sekali,Kebab Jumbo Buy 1 Get 1,24 Maret 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Herdi Ramadhan Akbar,8 Desember 2021,5.0,the best buat kebabnya,Black Kebab Jumbo Buy 1 Get 1 - Special Kebab Original Jumbo,22 Maret 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Johanes,13 Februari 2020,5.0,mantap selalu jadi andalan kalau lapar.,Kebab Jumbo Buy 1 Get 1 - Kebab Manis,18 Maret 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Anggie,28 April 2018,5.0,Repeat order always 🤓,Rujak Cireng Jumbo - Siomay Goreng - Special Kebab Komplit Extra Keju,11 Maret 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",irsyad,22 Oktober 2021,3.0,mintak tidak pedas di kasih pedas,Kebab Jumbo Buy 1 Get 1,7 Maret 2023,2025-07-11 22:17:31
"Kebab Bosman, Gubeng",Y**** P******,13 April 2020,1.0,dagingnya masih mentah semua ;(,Promo Kebab Jumbo - Kebab Jumbo Free Fruit Tea,14 Februari 2023,2025-07-11 22:17:31
